dset_name,node,type,dist_to_root,ec_cat,count
gen4arc,g__Natribaculum,extant,3.67223,6,62
gen4arc,g__Natribaculum,extant,3.67223,5,32
gen4arc,g__Natrinema,extant,3.79315,2,176
gen4arc,g__Natrinema,extant,3.79315,1,113
gen4arc,g__Natrinema,extant,3.79315,3,108
gen4arc,g__Natrinema,extant,3.79315,4,78
gen4arc,g__Natrinema,extant,3.79315,6,60
gen4arc,g__Natrinema,extant,3.79315,5,37
gen4arc,g__Natronoarchaeum,extant,2.77657,2,158
gen4arc,g__Natronoarchaeum,extant,2.77657,3,96
gen4arc,g__Natronoarchaeum,extant,2.77657,1,93
gen4arc,g__Natronoarchaeum,extant,2.77657,6,58
gen4arc,g__Natronoarchaeum,extant,2.77657,4,58
gen4arc,g__Natronoarchaeum,extant,2.77657,5,30
gen4arc,g__Natronobacterium,extant,3.77312,2,172
gen4arc,g__Natronobacterium,extant,3.77312,1,106
gen4arc,g__Natronobacterium,extant,3.77312,3,101
gen4arc,g__Natronobacterium,extant,3.77312,4,70
gen4arc,g__Natronobacterium,extant,3.77312,6,61
gen4arc,g__Natronobacterium,extant,3.77312,5,30
gen4arc,g__Natronobiforma,extant,3.6989099999999993,2,164
gen4arc,g__Natronobiforma,extant,3.6989099999999993,3,103
gen4arc,g__Natronobiforma,extant,3.6989099999999993,1,98
gen4arc,g__Natronobiforma,extant,3.6989099999999993,4,66
gen4arc,g__Natronobiforma,extant,3.6989099999999993,6,58
gen4arc,g__Natronobiforma,extant,3.6989099999999993,5,30
gen4arc,g__Natronocalculus,extant,3.72898,2,162
gen4arc,g__Natronocalculus,extant,3.72898,3,99
gen4arc,g__Natronocalculus,extant,3.72898,1,96
gen4arc,g__Natronocalculus,extant,3.72898,4,59
gen4arc,g__Natronocalculus,extant,3.72898,6,56
gen4arc,g__Natronocalculus,extant,3.72898,5,31
gen4arc,g__Natronococcus,extant,3.72035,2,178
gen4arc,g__Natronococcus,extant,3.72035,1,118
gen4arc,g__Natronococcus,extant,3.72035,3,116
gen4arc,g__Natronococcus,extant,3.72035,4,75
gen4arc,g__Natronococcus,extant,3.72035,6,63
gen4arc,g__Natronococcus,extant,3.72035,5,32
gen4arc,g__Natronolimnobius,extant,3.77061,2,161
gen4arc,g__Natronolimnobius,extant,3.77061,3,117
gen4arc,g__Natronolimnobius,extant,3.77061,1,112
gen4arc,g__Natronolimnobius,extant,3.77061,4,75
gen4arc,g__Natronolimnobius,extant,3.77061,6,56
gen4arc,g__Natronolimnobius,extant,3.77061,5,36
gen4arc,g__Natronolimnohabitans,extant,3.75791,2,172
gen4arc,g__Natronolimnohabitans,extant,3.75791,1,107
gen4arc,g__Natronolimnohabitans,extant,3.75791,3,92
gen4arc,g__Natronolimnohabitans,extant,3.75791,4,67
gen4arc,g__Natronolimnohabitans,extant,3.75791,6,61
gen4arc,g__Natronolimnohabitans,extant,3.75791,5,31
gen4arc,g__Natronomonas,extant,3.74488,2,158
gen4arc,g__Natronomonas,extant,3.74488,3,106
gen4arc,g__Natronomonas,extant,3.74488,1,99
gen4arc,g__Natronomonas,extant,3.74488,4,65
gen4arc,g__Natronomonas,extant,3.74488,6,61
gen4arc,g__Natronomonas,extant,3.74488,5,30
gen4arc,g__Natronoplasma,extant,3.44122,2,126
gen4arc,g__Natronoplasma,extant,3.44122,3,75
gen4arc,g__Natronoplasma,extant,3.44122,1,73
gen4arc,g__Natronoplasma,extant,3.44122,6,49
gen4arc,g__Natronoplasma,extant,3.44122,4,37
gen4arc,g__Natronoplasma,extant,3.44122,5,25
gen4arc,g__Natronorubrum,extant,3.7649999999999992,2,176
gen4arc,g__Natronorubrum,extant,3.7649999999999992,1,110
gen4arc,g__Natronorubrum,extant,3.7649999999999992,3,104
gen4arc,g__Natronorubrum,extant,3.7649999999999992,4,72
gen4arc,g__Natronorubrum,extant,3.7649999999999992,6,60
gen4arc,g__Natronorubrum,extant,3.7649999999999992,5,33
gen4arc,g__Nitrosarchaeum,extant,6.14086,2,135
gen4arc,g__Nitrosarchaeum,extant,6.14086,1,67
gen4arc,g__Nitrosarchaeum,extant,6.14086,3,54
gen4arc,g__Nitrosarchaeum,extant,6.14086,6,52
gen4arc,g__Nitrosarchaeum,extant,6.14086,4,43
gen4arc,g__Nitrosarchaeum,extant,6.14086,5,24
gen4arc,g__Nitrosarchaeum_A,extant,6.13911,2,138
gen4arc,g__Nitrosarchaeum_A,extant,6.13911,1,67
gen4arc,g__Nitrosarchaeum_A,extant,6.13911,3,56
gen4arc,g__Nitrosarchaeum_A,extant,6.13911,6,52
gen4arc,g__Nitrosarchaeum_A,extant,6.13911,4,43
gen4arc,g__Nitrosarchaeum_A,extant,6.13911,5,25
gen4arc,g__Nitrosocaldus,extant,5.92088,2,133
gen4arc,g__Nitrosocaldus,extant,5.92088,1,65
gen4arc,g__Nitrosocaldus,extant,5.92088,3,57
gen4arc,g__Nitrosocaldus,extant,5.92088,6,56
gen4arc,g__Nitrosocaldus,extant,5.92088,4,41
gen4arc,g__Nitrosocaldus,extant,5.92088,5,24
gen4arc,g__Nitrosocosmicus,extant,6.12938,2,149
gen4arc,g__Nitrosocosmicus,extant,6.12938,1,85
gen4arc,g__Nitrosocosmicus,extant,6.12938,3,75
gen4arc,g__Nitrosocosmicus,extant,6.12938,6,56
gen4arc,g__Nitrosocosmicus,extant,6.12938,4,51
gen4arc,g__Nitrosocosmicus,extant,6.12938,5,28
gen4arc,g__Nitrosopelagicus,extant,6.18594,2,125
gen4arc,g__Nitrosopelagicus,extant,6.18594,1,55
gen4arc,g__Nitrosopelagicus,extant,6.18594,6,51
gen4arc,g__Nitrosopelagicus,extant,6.18594,3,44
gen4arc,g__Nitrosopelagicus,extant,6.18594,4,41
gen4arc,g__Nitrosopelagicus,extant,6.18594,5,20
gen4arc,g__Nitrosopolaris,extant,6.00045,2,152
gen4arc,g__Nitrosopolaris,extant,6.00045,1,93
gen4arc,g__Nitrosopolaris,extant,6.00045,3,79
gen4arc,g__Nitrosopolaris,extant,6.00045,6,56
gen4arc,g__Nitrosopolaris,extant,6.00045,4,53
gen4arc,g__Nitrosopolaris,extant,6.00045,5,26
gen4arc,g__Nitrosopumilus,extant,6.31161,2,134
gen4arc,g__Nitrosopumilus,extant,6.31161,1,63
gen4arc,g__Nitrosopumilus,extant,6.31161,6,52
gen4arc,g__Nitrosopumilus,extant,6.31161,3,48
gen4arc,g__Nitrosopumilus,extant,6.31161,4,45
gen4arc,g__Nitrosopumilus,extant,6.31161,5,25
gen4arc,g__Nitrososphaera,extant,6.09908,2,142
gen4arc,g__Nitrososphaera,extant,6.09908,1,78
gen4arc,g__Nitrososphaera,extant,6.09908,3,71
gen4arc,g__Nitrososphaera,extant,6.09908,6,55
gen4arc,g__Nitrososphaera,extant,6.09908,4,46
gen4arc,g__Nitrososphaera,extant,6.09908,5,24
gen4arc,g__Nitrosotalea,extant,5.93347,2,134
gen4arc,g__Nitrosotalea,extant,5.93347,1,75
gen4arc,g__Nitrosotalea,extant,5.93347,3,57
gen4arc,g__Nitrosotalea,extant,5.93347,6,52
gen4arc,g__Nitrosotalea,extant,5.93347,4,43
gen4arc,g__Nitrosotalea,extant,5.93347,5,22
gen4arc,g__Nitrosotenuis,extant,6.02108,2,133
gen4arc,g__Nitrosotenuis,extant,6.02108,1,67
gen4arc,g__Nitrosotenuis,extant,6.02108,3,56
gen4arc,g__Nitrosotenuis,extant,6.02108,6,53
gen4arc,g__Nitrosotenuis,extant,6.02108,4,43
gen4arc,g__Nitrosotenuis,extant,6.02108,5,23
gen4arc,g__Nitrosothermus,extant,5.88293,2,141
gen4arc,g__Nitrosothermus,extant,5.88293,1,65
gen4arc,g__Nitrosothermus,extant,5.88293,3,59
gen4arc,g__Nitrosothermus,extant,5.88293,6,55
gen4arc,g__Nitrosothermus,extant,5.88293,4,41
gen4arc,g__Nitrosothermus,extant,5.88293,5,25
gen4arc,g__Odinarchaeum,extant,2.50685,2,139
gen4arc,g__Odinarchaeum,extant,2.50685,1,61
gen4arc,g__Odinarchaeum,extant,2.50685,3,53
gen4arc,g__Odinarchaeum,extant,2.50685,6,46
gen4arc,g__Odinarchaeum,extant,2.50685,4,35
gen4arc,g__Odinarchaeum,extant,2.50685,5,21
gen4arc,g__PALSA-986,extant,5.912629999999999,2,125
gen4arc,g__PALSA-986,extant,5.912629999999999,1,49
gen4arc,g__PALSA-986,extant,5.912629999999999,6,48
gen4arc,g__PALSA-986,extant,5.912629999999999,3,47
gen4arc,g__PALSA-986,extant,5.912629999999999,4,38
gen4arc,g__PALSA-986,extant,5.912629999999999,5,20
gen4arc,g__PGCK01,extant,3.02057,2,177
gen4arc,g__PGCK01,extant,3.02057,3,95
gen4arc,g__PGCK01,extant,3.02057,1,90
gen4arc,g__PGCK01,extant,3.02057,4,61
gen4arc,g__PGCK01,extant,3.02057,6,57
gen4arc,g__PGCK01,extant,3.02057,5,33
gen4arc,g__PIYN01,extant,4.08342,2,125
gen4arc,g__PIYN01,extant,4.08342,3,59
gen4arc,g__PIYN01,extant,4.08342,1,55
gen4arc,g__PIYN01,extant,4.08342,6,49
gen4arc,g__PIYN01,extant,4.08342,4,29
gen4arc,g__PIYN01,extant,4.08342,5,21
gen4arc,g__PR6,extant,5.0403,2,151
gen4arc,g__PR6,extant,5.0403,3,91
gen4arc,g__PR6,extant,5.0403,1,75
gen4arc,g__PR6,extant,5.0403,6,48
gen4arc,g__PR6,extant,5.0403,4,39
gen4arc,g__PR6,extant,5.0403,5,26
gen4arc,g__PUNK01,extant,3.32787,2,117
gen4arc,g__PUNK01,extant,3.32787,3,70
gen4arc,g__PUNK01,extant,3.32787,1,59
gen4arc,g__PUNK01,extant,3.32787,6,48
gen4arc,g__PUNK01,extant,3.32787,4,38
gen4arc,g__PUNK01,extant,3.32787,5,25
gen4arc,g__PWHV01,extant,4.465590000000001,2,140
gen4arc,g__PWHV01,extant,4.465590000000001,1,72
gen4arc,g__PWHV01,extant,4.465590000000001,3,58
gen4arc,g__PWHV01,extant,4.465590000000001,6,55
gen4arc,g__PWHV01,extant,4.465590000000001,4,48
gen4arc,g__PWHV01,extant,4.465590000000001,5,28
gen4arc,g__PWKY01,extant,3.36616,2,121
gen4arc,g__PWKY01,extant,3.36616,1,75
gen4arc,g__PWKY01,extant,3.36616,3,72
gen4arc,g__PWKY01,extant,3.36616,6,50
gen4arc,g__PWKY01,extant,3.36616,4,39
gen4arc,g__PWKY01,extant,3.36616,5,25
gen4arc,g__PXRE01,extant,2.61911,2,152
gen4arc,g__PXRE01,extant,2.61911,3,99
gen4arc,g__PXRE01,extant,2.61911,1,87
gen4arc,g__PXRE01,extant,2.61911,4,59
gen4arc,g__PXRE01,extant,2.61911,6,52
gen4arc,g__PXRE01,extant,2.61911,5,30
gen4arc,g__PXYB01,extant,6.043209999999999,2,141
gen4arc,g__PXYB01,extant,6.043209999999999,1,66
gen4arc,g__PXYB01,extant,6.043209999999999,3,61
gen4arc,g__PXYB01,extant,6.043209999999999,6,54
gen4arc,g__PXYB01,extant,6.043209999999999,4,45
gen4arc,g__PXYB01,extant,6.043209999999999,5,25
gen4arc,g__PZKD01,extant,3.16489,2,120
gen4arc,g__PZKD01,extant,3.16489,1,59
gen4arc,g__PZKD01,extant,3.16489,3,53
gen4arc,g__PZKD01,extant,3.16489,4,43
gen4arc,g__PZKD01,extant,3.16489,6,43
gen4arc,g__PZKD01,extant,3.16489,5,23
gen4arc,g__Palaeococcus,extant,2.7046300000000003,2,141
gen4arc,g__Palaeococcus,extant,2.7046300000000003,3,77
gen4arc,g__Palaeococcus,extant,2.7046300000000003,1,55
gen4arc,g__Palaeococcus,extant,2.7046300000000003,6,47
gen4arc,g__Palaeococcus,extant,2.7046300000000003,4,30
gen4arc,g__Palaeococcus,extant,2.7046300000000003,5,27
gen4arc,g__Picrophilus,extant,4.67013,2,139
gen4arc,g__Picrophilus,extant,4.67013,1,85
gen4arc,g__Picrophilus,extant,4.67013,3,83
gen4arc,g__Picrophilus,extant,4.67013,4,59
gen4arc,g__Picrophilus,extant,4.67013,6,52
gen4arc,g__Picrophilus,extant,4.67013,5,27
gen4arc,g__Prometheoarchaeum,extant,4.0698,2,161
